element_id,layer,cx_in,cy_in,cz_in,po_sx,po_sy,po_sz,po_sxy,po_syz,po_szx,ae_sx,ae_sy,ae_sz,ae_sxy,ae_syz,ae_sxz,max_abs_diff_psi,rel_to_peak_pct
3676,3,29.4000,180.0000,-15.2500,0.084990,-0.000800,-0.002413,0.069600,-0.037730,0.005908,0.084988,-0.000800,-0.002413,0.069600,-0.037728,0.005908,2.035047e-06,0.000060
3677,3,37.8000,180.0000,-15.2500,0.090090,-0.002547,-0.002654,0.064270,-0.039970,0.005587,0.090092,-0.002547,-0.002654,0.064271,-0.039975,0.005587,4.543586e-06,0.000133
3678,3,46.2000,180.0000,-15.2500,0.094520,-0.003617,-0.002839,0.058470,-0.042230,0.005115,0.094520,-0.003617,-0.002839,0.058475,-0.042227,0.005115,4.953741e-06,0.000145
3679,3,54.6000,180.0000,-15.2500,0.098350,-0.004216,-0.002878,0.052330,-0.044360,0.004480,0.098349,-0.004216,-0.002878,0.052334,-0.044361,0.004480,3.672064e-06,0.000108
3680,3,63.0000,180.0000,-15.2500,0.101600,-0.004524,-0.002819,0.045930,-0.046260,0.003742,0.101587,-0.004524,-0.002819,0.045929,-0.046260,0.003742,1.321601e-05,0.000387
3681,3,71.4000,180.0000,-15.2500,0.104200,-0.004663,-0.002715,0.039330,-0.047850,0.002970,0.104248,-0.004663,-0.002715,0.039328,-0.047846,0.002970,4.814494e-05,0.001411
3682,3,79.8000,180.0000,-15.2500,0.106400,-0.004709,-0.002599,0.032580,-0.049100,0.002224,0.106354,-0.004709,-0.002599,0.032578,-0.049099,0.002224,4.556139e-05,0.001336
3683,3,88.2000,180.0000,-15.2500,0.107900,-0.004699,-0.002480,0.025730,-0.050030,0.001538,0.107931,-0.004699,-0.002480,0.025734,-0.050028,0.001538,3.094731e-05,0.000907
3684,3,96.6000,180.0000,-15.2500,0.109000,-0.004625,-0.002334,0.018840,-0.050650,0.000926,0.109048,-0.004625,-0.002334,0.018841,-0.050651,0.000926,4.756601e-05,0.001394
3685,3,105.0000,180.0000,-15.2500,0.109700,-0.004525,-0.002201,0.011940,-0.051000,0.000386,0.109698,-0.004525,-0.002201,0.011936,-0.050998,0.000386,4.360958e-06,0.000128
3686,3,113.4000,180.0000,-15.2500,0.109900,-0.004421,-0.002107,0.005059,-0.051090,-0.000084,0.109893,-0.004421,-0.002107,0.005059,-0.051093,-0.000084,6.997302e-06,0.000205
3687,3,121.8000,180.0000,-15.2500,0.109700,-0.004310,-0.002039,-0.001753,-0.050950,-0.000501,0.109678,-0.004310,-0.002039,-0.001753,-0.050951,-0.000501,2.191332e-05,0.000642
3688,3,130.2000,180.0000,-15.2500,0.109100,-0.004205,-0.002003,-0.008475,-0.050580,-0.000884,0.109068,-0.004205,-0.002003,-0.008475,-0.050579,-0.000884,3.207873e-05,0.000940
3689,3,138.6000,180.0000,-15.2500,0.108100,-0.004116,-0.002002,-0.015090,-0.049980,-0.001249,0.108085,-0.004116,-0.002002,-0.015086,-0.049981,-0.001249,1.497235e-05,0.000439
3690,3,147.0000,180.0000,-15.2500,0.106800,-0.004031,-0.002015,-0.021580,-0.049170,-0.001601,0.106776,-0.004031,-0.002015,-0.021579,-0.049172,-0.001601,2.438226e-05,0.000715
3691,3,155.4000,180.0000,-15.2500,0.105100,-0.003953,-0.002004,-0.027950,-0.048190,-0.001980,0.105098,-0.003953,-0.002004,-0.027949,-0.048191,-0.001980,1.943416e-06,0.000057
3692,3,163.8000,180.0000,-15.2500,0.103100,-0.003776,-0.002069,-0.034150,-0.046990,-0.002544,0.103143,-0.003776,-0.002069,-0.034153,-0.046992,-0.002544,4.311676e-05,0.001264
3693,3,4.2000,204.0000,-15.2500,0.053590,0.014230,-0.019000,0.052210,-0.000115,-0.001307,0.053589,0.014234,-0.019003,0.052210,-0.000115,-0.001307,4.486633e-06,0.000132
3694,3,12.6000,204.0000,-15.2500,0.059800,0.013980,-0.019720,0.051300,-0.001657,-0.000698,0.059799,0.013975,-0.019722,0.051302,-0.001657,-0.000698,4.589802e-06,0.000135
3695,3,21.0000,204.0000,-15.2500,0.065470,0.012980,-0.020260,0.049610,-0.003550,-0.000425,0.065473,0.012982,-0.020255,0.049608,-0.003550,-0.000425,4.697904e-06,0.000138
3696,3,29.4000,204.0000,-15.2500,0.071050,0.012200,-0.020600,0.047120,-0.005261,-0.000414,0.071045,0.012197,-0.020599,0.047125,-0.005261,-0.000414,4.945322e-06,0.000145
3697,3,37.8000,204.0000,-15.2500,0.076070,0.011520,-0.021080,0.043950,-0.006662,-0.000447,0.076068,0.011525,-0.021080,0.043945,-0.006662,-0.000447,4.935585e-06,0.000145
3698,3,46.2000,204.0000,-15.2500,0.080580,0.011090,-0.021560,0.040250,-0.007820,-0.000501,0.080578,0.011085,-0.021556,0.040253,-0.007820,-0.000502,4.916620e-06,0.000144
3699,3,54.6000,204.0000,-15.2500,0.084570,0.010850,-0.022020,0.036190,-0.008774,-0.000573,0.084572,0.010846,-0.022019,0.036190,-0.008774,-0.000573,3.815009e-06,0.000112
3700,3,63.0000,204.0000,-15.2500,0.088060,0.010760,-0.022450,0.031860,-0.009552,-0.000631,0.088059,0.010756,-0.022449,0.031858,-0.009552,-0.000631,4.409102e-06,0.000129
3701,3,71.4000,204.0000,-15.2500,0.091030,0.010770,-0.022810,0.027340,-0.010170,-0.000667,0.091025,0.010766,-0.022812,0.027338,-0.010173,-0.000667,4.948558e-06,0.000145
3702,3,79.8000,204.0000,-15.2500,0.093490,0.010850,-0.023100,0.022690,-0.010650,-0.000685,0.093494,0.010850,-0.023099,0.022686,-0.010650,-0.000685,3.948272e-06,0.000116
3703,3,88.2000,204.0000,-15.2500,0.095450,0.010960,-0.023330,0.017950,-0.011000,-0.000668,0.095455,0.010963,-0.023331,0.017951,-0.010998,-0.000668,4.562109e-06,0.000134
3704,3,96.6000,204.0000,-15.2500,0.096910,0.011080,-0.023510,0.013180,-0.011230,-0.000613,0.096909,0.011084,-0.023505,0.013175,-0.011234,-0.000613,4.654031e-06,0.000136
3705,3,105.0000,204.0000,-15.2500,0.097880,0.011210,-0.023610,0.008393,-0.011370,-0.000524,0.097880,0.011211,-0.023614,0.008393,-0.011366,-0.000524,4.370463e-06,0.000128
3706,3,113.4000,204.0000,-15.2500,0.098360,0.011320,-0.023670,0.003626,-0.011410,-0.000399,0.098355,0.011320,-0.023670,0.003626,-0.011406,-0.000399,4.718826e-06,0.000138
3707,3,121.8000,204.0000,-15.2500,0.098360,0.011410,-0.023670,-0.001103,-0.011370,-0.000247,0.098359,0.011410,-0.023671,-0.001103,-0.011369,-0.000247,1.236852e-06,0.000036
3708,3,130.2000,204.0000,-15.2500,0.097890,0.011460,-0.023620,-0.005774,-0.011260,-0.000074,0.097889,0.011464,-0.023624,-0.005774,-0.011260,-0.000074,3.572521e-06,0.000105
3709,3,138.6000,204.0000,-15.2500,0.097010,0.011520,-0.023480,-0.010380,-0.011080,0.000105,0.097006,0.011520,-0.023481,-0.010379,-0.011084,0.000105,4.159595e-06,0.000122
3710,3,147.0000,204.0000,-15.2500,0.095660,0.011530,-0.023310,-0.014900,-0.010840,0.000282,0.095660,0.011529,-0.023308,-0.014903,-0.010843,0.000283,3.074010e-06,0.000090
3711,3,155.4000,204.0000,-15.2500,0.093920,0.011560,-0.023060,-0.019340,-0.010520,0.000449,0.093919,0.011558,-0.023064,-0.019336,-0.010518,0.000449,4.407380e-06,0.000129
3712,3,163.8000,204.0000,-15.2500,0.091660,0.011430,-0.022830,-0.023670,-0.010100,0.000613,0.091657,0.011426,-0.022830,-0.023671,-0.010096,0.000613,4.297393e-06,0.000126
3713,3,4.2000,228.0000,-15.2500,0.074440,0.041320,0.014740,0.020000,-0.040340,-0.010770,0.074441,0.041324,0.014745,0.019996,-0.040340,-0.010774,4.637284e-06,0.000136
3714,3,12.6000,228.0000,-15.2500,0.082240,0.041100,0.016030,0.019600,-0.042610,-0.010070,0.082244,0.041100,0.016033,0.019600,-0.042608,-0.010072,4.217799e-06,0.000124
3715,3,21.0000,228.0000,-15.2500,0.090460,0.042060,0.017430,0.018940,-0.044850,-0.009409,0.090463,0.042056,0.017426,0.018940,-0.044850,-0.009409,3.793213e-06,0.000111
3716,3,29.4000,228.0000,-15.2500,0.098460,0.043000,0.018590,0.018020,-0.047060,-0.008768,0.098460,0.042998,0.018586,0.018020,-0.047062,-0.008768,4.311896e-06,0.000126
3717,3,37.8000,228.0000,-15.2500,0.106100,0.043930,0.019700,0.016840,-0.049170,-0.008130,0.106080,0.043933,0.019701,0.016842,-0.049174,-0.008130,1.986880e-05,0.000582
3718,3,46.2000,228.0000,-15.2500,0.113200,0.044870,0.020760,0.015440,-0.051130,-0.007479,0.113170,0.044868,0.020758,0.015444,-0.051129,-0.007479,3.037996e-05,0.000891
3719,3,54.6000,228.0000,-15.2500,0.119600,0.045750,0.021690,0.013880,-0.052890,-0.006791,0.119569,0.045752,0.021686,0.013885,-0.052891,-0.006791,3.108895e-05,0.000911
3720,3,63.0000,228.0000,-15.2500,0.125300,0.046620,0.022530,0.012210,-0.054440,-0.006067,0.125273,0.046623,0.022531,0.012209,-0.054441,-0.006067,2.671249e-05,0.000783
3721,3,71.4000,228.0000,-15.2500,0.130200,0.047420,0.023240,0.010450,-0.055780,-0.005309,0.130187,0.047417,0.023236,0.010455,-0.055775,-0.005309,1.311130e-05,0.000384
3722,3,79.8000,228.0000,-15.2500,0.134300,0.048130,0.023820,0.008655,-0.056890,-0.004507,0.134315,0.048133,0.023818,0.008655,-0.056891,-0.004507,1.507738e-05,0.000442
3723,3,88.2000,228.0000,-15.2500,0.137700,0.048770,0.024300,0.006833,-0.057780,-0.003664,0.137661,0.048771,0.024297,0.006833,-0.057782,-0.003664,3.912272e-05,0.001147
3724,3,96.6000,228.0000,-15.2500,0.140200,0.049280,0.024640,0.005005,-0.058450,-0.002785,0.140180,0.049282,0.024637,0.005005,-0.058448,-0.002785,2.024353e-05,0.000593
3725,3,105.0000,228.0000,-15.2500,0.141900,0.049670,0.024870,0.003181,-0.058900,-0.001876,0.141906,0.049674,0.024868,0.003181,-0.058899,-0.001876,6.443682e-06,0.000189
3726,3,113.4000,228.0000,-15.2500,0.142800,0.049940,0.025000,0.001373,-0.059140,-0.000944,0.142842,0.049940,0.025000,0.001373,-0.059138,-0.000944,4.244182e-05,0.001244
3727,3,121.8000,228.0000,-15.2500,0.143000,0.050080,0.025030,-0.000417,-0.059170,-0.000004,0.143004,0.050081,0.025031,-0.000417,-0.059169,-0.000004,3.894873e-06,0.000114
3728,3,130.2000,228.0000,-15.2500,0.142400,0.050060,0.024920,-0.002187,-0.059000,0.000933,0.142369,0.050060,0.024921,-0.002187,-0.059001,0.000933,3.127221e-05,0.000917
3729,3,138.6000,228.0000,-15.2500,0.141000,0.049920,0.024710,-0.003928,-0.058640,0.001869,0.141010,0.049915,0.024712,-0.003928,-0.058639,0.001869,1.022122e-05,0.000300
3730,3,147.0000,228.0000,-15.2500,0.138900,0.049630,0.024400,-0.005642,-0.058080,0.002801,0.138902,0.049633,0.024402,-0.005642,-0.058080,0.002801,3.429948e-06,0.000101
3731,3,155.4000,228.0000,-15.2500,0.136100,0.049210,0.024010,-0.007320,-0.057330,0.003716,0.136076,0.049214,0.024013,-0.007320,-0.057331,0.003716,2.384199e-05,0.000699
3732,3,163.8000,228.0000,-15.2500,0.132600,0.048820,0.023630,-0.008958,-0.056400,0.004587,0.132568,0.048820,0.023627,-0.008958,-0.056400,0.004587,3.208359e-05,0.000941
3733,4,4.2000,132.0000,-36.5000,-0.002564,-0.009183,-0.058660,0.033730,0.075340,-0.054670,-0.002564,-0.009183,-0.058664,0.033726,0.075340,-0.054670,4.198676e-06,0.000123
3734,4,12.6000,132.0000,-36.5000,0.001625,-0.009000,-0.065460,0.030900,0.086250,-0.046370,0.001625,-0.009000,-0.065460,0.030897,0.086255,-0.046366,4.664967e-06,0.000137
3735,4,21.0000,132.0000,-36.5000,0.001414,-0.010860,-0.073070,0.027890,0.093950,-0.038430,0.001414,-0.010858,-0.073070,0.027895,0.093948,-0.038435,4.699655e-06,0.000138
3736,4,29.4000,132.0000,-36.5000,-0.000602,-0.013280,-0.080170,0.025080,0.099570,-0.032390,-0.000602,-0.013276,-0.080172,0.025077,0.099574,-0.032395,4.796231e-06,0.000141
3737,4,37.8000,132.0000,-36.5000,-0.002662,-0.015320,-0.086110,0.022450,0.104100,-0.027740,-0.002662,-0.015323,-0.086108,0.022452,0.104096,-0.027737,3.946283e-06,0.000116
3738,4,46.2000,132.0000,-36.5000,-0.004611,-0.017050,-0.091110,0.019960,0.108000,-0.023810,-0.004611,-0.017048,-0.091107,0.019963,0.107956,-0.023812,4.387984e-05,0.001286
3739,4,54.6000,132.0000,-36.5000,-0.006312,-0.018450,-0.095260,0.017550,0.111300,-0.020340,-0.006312,-0.018449,-0.095264,0.017552,0.111307,-0.020340,6.767276e-06,0.000198
3740,4,63.0000,132.0000,-36.5000,-0.007770,-0.019580,-0.098700,0.015180,0.114200,-0.017140,-0.007770,-0.019580,-0.098697,0.015179,0.114195,-0.017136,5.463995e-06,0.000160
3741,4,71.4000,132.0000,-36.5000,-0.009011,-0.020490,-0.101500,0.012820,0.116600,-0.014100,-0.009011,-0.020486,-0.101491,0.012820,0.116624,-0.014103,2.417488e-05,0.000709
3742,4,79.8000,132.0000,-36.5000,-0.010060,-0.021200,-0.103700,0.010470,0.118600,-0.011190,-0.010059,-0.021201,-0.103706,0.010469,0.118590,-0.011187,1.005924e-05,0.000295
3743,4,88.2000,132.0000,-36.5000,-0.010950,-0.021760,-0.105400,0.008126,0.120100,-0.008360,-0.010947,-0.021758,-0.105395,0.008126,0.120088,-0.008360,1.173379e-05,0.000344
3744,4,96.6000,132.0000,-36.5000,-0.011690,-0.022180,-0.106600,0.005795,0.121100,-0.005611,-0.011690,-0.022176,-0.106592,0.005795,0.121120,-0.005611,2.046292e-05,0.000600
3745,4,105.0000,132.0000,-36.5000,-0.012300,-0.022470,-0.107300,0.003484,0.121700,-0.002936,-0.012303,-0.022469,-0.107328,0.003484,0.121692,-0.002936,2.775076e-05,0.000814
3746,4,113.4000,132.0000,-36.5000,-0.012800,-0.022660,-0.107600,0.001202,0.121800,-0.000337,-0.012798,-0.022655,-0.107630,0.001202,0.121813,-0.000337,3.016108e-05,0.000884
3747,4,121.8000,132.0000,-36.5000,-0.013180,-0.022740,-0.107500,-0.001042,0.121500,0.002180,-0.013177,-0.022740,-0.107519,-0.001042,0.121494,0.002180,1.937044e-05,0.000568
3748,4,130.2000,132.0000,-36.5000,-0.013440,-0.022730,-0.107000,-0.003239,0.120800,0.004607,-0.013442,-0.022730,-0.107017,-0.003239,0.120750,0.004607,4.955412e-05,0.001453
3749,4,138.6000,132.0000,-36.5000,-0.013600,-0.022640,-0.106200,-0.005378,0.119600,0.006918,-0.013597,-0.022636,-0.106152,-0.005378,0.119606,0.006918,4.840853e-05,0.001419
3750,4,147.0000,132.0000,-36.5000,-0.013590,-0.022430,-0.104900,-0.007449,0.118100,0.009094,-0.013590,-0.022434,-0.104919,-0.007449,0.118097,0.009094,1.852159e-05,0.000543
3751,4,155.4000,132.0000,-36.5000,-0.013360,-0.022090,-0.103300,-0.009449,0.116300,0.011160,-0.013365,-0.022094,-0.103310,-0.009449,0.116267,0.011156,3.260283e-05,0.000956
3752,4,163.8000,132.0000,-36.5000,-0.012890,-0.021610,-0.101300,-0.011390,0.114100,0.013190,-0.012893,-0.021607,-0.101326,-0.011390,0.114147,0.013187,4.732893e-05,0.001388
3753,4,4.2000,156.0000,-36.5000,-0.012890,-0.033110,-0.041940,0.027910,0.048960,-0.026810,-0.012895,-0.033108,-0.041939,0.027906,0.048960,-0.026808,4.992107e-06,0.000146
3754,4,12.6000,156.0000,-36.5000,-0.012670,-0.037570,-0.047010,0.026460,0.055410,-0.025040,-0.012667,-0.037573,-0.047014,0.026464,0.055413,-0.025043,4.340454e-06,0.000127
3755,4,21.0000,156.0000,-36.5000,-0.012830,-0.041320,-0.051600,0.024620,0.060910,-0.022570,-0.012828,-0.041321,-0.051598,0.024615,0.060912,-0.022568,4.932053e-06,0.000145
3756,4,29.4000,156.0000,-36.5000,-0.013550,-0.044660,-0.055800,0.022580,0.065410,-0.019930,-0.013552,-0.044655,-0.055798,0.022581,0.065410,-0.019930,4.693113e-06,0.000138
3757,4,37.8000,156.0000,-36.5000,-0.014580,-0.047590,-0.059530,0.020460,0.069100,-0.017410,-0.014577,-0.047591,-0.059529,0.020463,0.069097,-0.017408,3.359397e-06,0.000098
3758,4,46.2000,156.0000,-36.5000,-0.015740,-0.050160,-0.062790,0.018320,0.072160,-0.015070,-0.015743,-0.050160,-0.062788,0.018319,0.072157,-0.015066,3.866683e-06,0.000113
3759,4,54.6000,156.0000,-36.5000,-0.016910,-0.052370,-0.065580,0.016170,0.074710,-0.012910,-0.016909,-0.052367,-0.065575,0.016167,0.074715,-0.012908,4.978182e-06,0.000146
3760,4,63.0000,156.0000,-36.5000,-0.018000,-0.054230,-0.067910,0.014010,0.076850,-0.010900,-0.017997,-0.054227,-0.067914,0.014014,0.076849,-0.010903,3.776507e-06,0.000111
3761,4,71.4000,156.0000,-36.5000,-0.018970,-0.055760,-0.069830,0.011860,0.078610,-0.009016,-0.018965,-0.055759,-0.069832,0.011861,0.078605,-0.009016,4.857198e-06,0.000142
3762,4,79.8000,156.0000,-36.5000,-0.019790,-0.056980,-0.071360,0.009713,0.080010,-0.007217,-0.019795,-0.056980,-0.071358,0.009713,0.080012,-0.007217,4.915570e-06,0.000144
3763,4,88.2000,156.0000,-36.5000,-0.020480,-0.057910,-0.072520,0.007572,0.081080,-0.005485,-0.020482,-0.057907,-0.072519,0.007572,0.081084,-0.005485,4.043067e-06,0.000119
3764,4,96.6000,156.0000,-36.5000,-0.021030,-0.058560,-0.073340,0.005443,0.081830,-0.003806,-0.021030,-0.058560,-0.073338,0.005443,0.081833,-0.003806,3.273594e-06,0.000096
3765,4,105.0000,156.0000,-36.5000,-0.021440,-0.058950,-0.073840,0.003333,0.082270,-0.002173,-0.021441,-0.058953,-0.073837,0.003333,0.082269,-0.002173,2.873153e-06,0.000084
3766,4,113.4000,156.0000,-36.5000,-0.021720,-0.059100,-0.074040,0.001248,0.082400,-0.000585,-0.021724,-0.059104,-0.074036,0.001248,0.082400,-0.000585,3.792626e-06,0.000111
3767,4,121.8000,156.0000,-36.5000,-0.021870,-0.059020,-0.073950,-0.000804,0.082240,0.000959,-0.021875,-0.059020,-0.073947,-0.000804,0.082237,0.000959,4.981434e-06,0.000146
3768,4,130.2000,156.0000,-36.5000,-0.021900,-0.058710,-0.073590,-0.002817,0.081790,0.002456,-0.021897,-0.058715,-0.073585,-0.002817,0.081792,0.002456,4.881661e-06,0.000143
3769,4,138.6000,156.0000,-36.5000,-0.021790,-0.058200,-0.072960,-0.004784,0.081080,0.003903,-0.021787,-0.058197,-0.072963,-0.004784,0.081082,0.003903,3.370962e-06,0.000099
3770,4,147.0000,156.0000,-36.5000,-0.021530,-0.057470,-0.072090,-0.006701,0.080130,0.005304,-0.021531,-0.057471,-0.072086,-0.006701,0.080126,0.005304,4.289733e-06,0.000126
3771,4,155.4000,156.0000,-36.5000,-0.021120,-0.056550,-0.070960,-0.008566,0.078940,0.006670,-0.021122,-0.056546,-0.070961,-0.008566,0.078941,0.006670,4.208783e-06,0.000123
3772,4,163.8000,156.0000,-36.5000,-0.020560,-0.055430,-0.069600,-0.010390,0.077530,0.008017,-0.020556,-0.055432,-0.069596,-0.010388,0.077532,0.008017,4.410613e-06,0.000129
3773,4,4.2000,180.0000,-36.5000,-0.004733,-0.024700,-0.022220,0.019990,0.025150,-0.014330,-0.004733,-0.024696,-0.022218,0.019993,0.025150,-0.014327,3.627014e-06,0.000106
3774,4,12.6000,180.0000,-36.5000,-0.004742,-0.028170,-0.024670,0.019410,0.027690,-0.013820,-0.004742,-0.028168,-0.024674,0.019412,0.027689,-0.013819,3.637663e-06,0.000107
3775,4,21.0000,180.0000,-36.5000,-0.004793,-0.031230,-0.026950,0.018460,0.030130,-0.013070,-0.004793,-0.031225,-0.026952,0.018465,0.030130,-0.013068,4.725620e-06,0.000139
3776,4,29.4000,180.0000,-36.5000,-0.004903,-0.033860,-0.029010,0.017250,0.032380,-0.012070,-0.004903,-0.033863,-0.029014,0.017253,0.032381,-0.012071,3.614871e-06,0.000106
3777,4,37.8000,180.0000,-36.5000,-0.005108,-0.036140,-0.030860,0.015860,0.034360,-0.010930,-0.005108,-0.036144,-0.030862,0.015859,0.034365,-0.010929,4.834242e-06,0.000142
3778,4,46.2000,180.0000,-36.5000,-0.005378,-0.038100,-0.032490,0.014350,0.036070,-0.009729,-0.005378,-0.038098,-0.032486,0.014350,0.036065,-0.009729,4.612132e-06,0.000135
3779,4,54.6000,180.0000,-36.5000,-0.005681,-0.039760,-0.033880,0.012770,0.037500,-0.008523,-0.005681,-0.039756,-0.033884,0.012766,0.037499,-0.008523,4.224155e-06,0.000124
3780,4,63.0000,180.0000,-36.5000,-0.005988,-0.041140,-0.035060,0.011130,0.038690,-0.007333,-0.005988,-0.041141,-0.035063,0.011135,0.038692,-0.007333,4.940978e-06,0.000145
3781,4,71.4000,180.0000,-36.5000,-0.006276,-0.042270,-0.036030,0.009476,0.039670,-0.006169,-0.006276,-0.042273,-0.036033,0.009476,0.039669,-0.006169,3.210419e-06,0.000094
3782,4,79.8000,180.0000,-36.5000,-0.006533,-0.043170,-0.036810,0.007800,0.040450,-0.005030,-0.006533,-0.043171,-0.036806,0.007800,0.040451,-0.005030,3.894106e-06,0.000114
3783,4,88.2000,180.0000,-36.5000,-0.006752,-0.043850,-0.037400,0.006120,0.041050,-0.003914,-0.006752,-0.043850,-0.037396,0.006120,0.041051,-0.003914,3.701721e-06,0.000109
3784,4,96.6000,180.0000,-36.5000,-0.006931,-0.044330,-0.037820,0.004441,0.041480,-0.002818,-0.006931,-0.044328,-0.037816,0.004441,0.041480,-0.002818,3.783655e-06,0.000111
3785,4,105.0000,180.0000,-36.5000,-0.007069,-0.044610,-0.038080,0.002772,0.041750,-0.001740,-0.007069,-0.044613,-0.038076,0.002772,0.041747,-0.001740,4.493205e-06,0.000132
3786,4,113.4000,180.0000,-36.5000,-0.007168,-0.044720,-0.038180,0.001119,0.041860,-0.000680,-0.007168,-0.044717,-0.038184,0.001119,0.041858,-0.000680,4.483322e-06,0.000131
3787,4,121.8000,180.0000,-36.5000,-0.007225,-0.044650,-0.038150,-0.000511,0.041820,0.000362,-0.007225,-0.044650,-0.038151,-0.000511,0.041819,0.000362,1.422930e-06,0.000042
3788,4,130.2000,180.0000,-36.5000,-0.007242,-0.044420,-0.037980,-0.002116,0.041640,0.001384,-0.007242,-0.044421,-0.037982,-0.002116,0.041637,0.001384,3.270502e-06,0.000096
3789,4,138.6000,180.0000,-36.5000,-0.007215,-0.044040,-0.037680,-0.003691,0.041320,0.002389,-0.007215,-0.044036,-0.037683,-0.003691,0.041318,0.002389,4.489505e-06,0.000132
3790,4,147.0000,180.0000,-36.5000,-0.007141,-0.043500,-0.037260,-0.005235,0.040870,0.003379,-0.007141,-0.043502,-0.037257,-0.005235,0.040868,0.003379,3.356498e-06,0.000098
3791,4,155.4000,180.0000,-36.5000,-0.007020,-0.042830,-0.036710,-0.006747,0.040290,0.004354,-0.007020,-0.042827,-0.036708,-0.006747,0.040292,0.004354,2.840102e-06,0.000083
3792,4,163.8000,180.0000,-36.5000,-0.006829,-0.042000,-0.036020,-0.008228,0.039600,0.005316,-0.006829,-0.041998,-0.036022,-0.008228,0.039597,0.005316,2.777115e-06,0.000081
3793,4,4.2000,204.0000,-36.5000,0.003750,-0.009516,-0.011970,0.012460,0.011950,-0.010870,0.003750,-0.009516,-0.011973,0.012461,0.011951,-0.010874,4.371022e-06,0.000128
3794,4,12.6000,204.0000,-36.5000,0.004622,-0.010800,-0.012650,0.012250,0.012980,-0.010510,0.004622,-0.010801,-0.012653,0.012249,0.012982,-0.010511,3.451870e-06,0.000101
3795,4,21.0000,204.0000,-36.5000,0.005419,-0.012070,-0.013360,0.011800,0.013980,-0.010020,0.005419,-0.012066,-0.013359,0.011800,0.013978,-0.010020,3.566867e-06,0.000105
3796,4,29.4000,204.0000,-36.5000,0.006145,-0.013230,-0.014040,0.011150,0.014910,-0.009429,0.006145,-0.013225,-0.014038,0.011151,0.014912,-0.009429,4.805180e-06,0.000141
3797,4,37.8000,204.0000,-36.5000,0.006805,-0.014230,-0.014660,0.010350,0.015770,-0.008745,0.006805,-0.014235,-0.014657,0.010349,0.015771,-0.008745,4.590537e-06,0.000135
3798,4,46.2000,204.0000,-36.5000,0.007398,-0.015090,-0.015210,0.009436,0.016540,-0.007985,0.007398,-0.015088,-0.015206,0.009436,0.016541,-0.007985,4.304639e-06,0.000126
3799,4,54.6000,204.0000,-36.5000,0.007923,-0.015800,-0.015680,0.008444,0.017210,-0.007166,0.007923,-0.015797,-0.015680,0.008444,0.017214,-0.007166,3.773076e-06,0.000111
3800,4,63.0000,204.0000,-36.5000,0.008379,-0.016370,-0.016080,0.007398,0.017790,-0.006305,0.008379,-0.016373,-0.016079,0.007398,0.017789,-0.006305,2.742380e-06,0.000080
3801,4,71.4000,204.0000,-36.5000,0.008766,-0.016830,-0.016410,0.006319,0.018270,-0.005414,0.008766,-0.016834,-0.016411,0.006319,0.018269,-0.005414,3.923601e-06,0.000115
3802,4,79.8000,204.0000,-36.5000,0.009087,-0.017190,-0.016680,0.005219,0.018660,-0.004504,0.009087,-0.017192,-0.016675,0.005219,0.018657,-0.004504,4.719109e-06,0.000138
3803,4,88.2000,204.0000,-36.5000,0.009340,-0.017460,-0.016880,0.004109,0.018960,-0.003580,0.009340,-0.017458,-0.016879,0.004109,0.018959,-0.003580,2.022487e-06,0.000059
3804,4,96.6000,204.0000,-36.5000,0.009526,-0.017640,-0.017030,0.002997,0.019180,-0.002648,0.009526,-0.017642,-0.017027,0.002997,0.019179,-0.002648,2.678238e-06,0.000079
3805,4,105.0000,204.0000,-36.5000,0.009648,-0.017750,-0.017120,0.001891,0.019320,-0.001713,0.009648,-0.017751,-0.017122,0.001891,0.019321,-0.001713,1.830657e-06,0.000054
3806,4,113.4000,204.0000,-36.5000,0.009704,-0.017790,-0.017170,0.000793,0.019390,-0.000778,0.009704,-0.017789,-0.017166,0.000793,0.019389,-0.000778,3.524132e-06,0.000103
3807,4,121.8000,204.0000,-36.5000,0.009695,-0.017760,-0.017160,-0.000292,0.019390,0.000154,0.009695,-0.017762,-0.017164,-0.000292,0.019386,0.000155,4.313385e-06,0.000126
3808,4,130.2000,204.0000,-36.5000,0.009622,-0.017680,-0.017120,-0.001361,0.019310,0.001079,0.009622,-0.017676,-0.017118,-0.001361,0.019314,0.001079,3.925488e-06,0.000115
3809,4,138.6000,204.0000,-36.5000,0.009490,-0.017530,-0.017030,-0.002413,0.019180,0.001994,0.009490,-0.017531,-0.017027,-0.002413,0.019176,0.001994,3.882083e-06,0.000114
3810,4,147.0000,204.0000,-36.5000,0.009300,-0.017330,-0.016890,-0.003448,0.018970,0.002897,0.009300,-0.017329,-0.016894,-0.003448,0.018974,0.002897,4.057952e-06,0.000119
3811,4,155.4000,204.0000,-36.5000,0.009058,-0.017070,-0.016710,-0.004465,0.018710,0.003785,0.009058,-0.017067,-0.016715,-0.004465,0.018708,0.003785,4.584814e-06,0.000134
3812,4,163.8000,204.0000,-36.5000,0.008752,-0.016760,-0.016500,-0.005469,0.018380,0.004659,0.008752,-0.016760,-0.016500,-0.005469,0.018378,0.004659,2.499638e-06,0.000073
